"theta","distance"
5.19736910704523,0.0730898935681399
4.93832365609705,0.0861276401409725
5.20544710103422,0.063701261016492
5.07706495467573,0.0423990483965628
5.04884940572083,0.0312002646590752
5.13734636828303,0.0198497848585673
5.02431573346257,0.0433167749563301
5.06485367193818,0.0501261379702296
5.16494905110449,0.0371837583089638
5.30195039696991,0.0712906589672926
4.95256389025599,0.0807926544664204
5.20021534990519,0.0881376578430073
5.24119181092829,0.0518267575570688
5.08396454155445,0.00963308810816432
5.033044423908,0.065398907582801
5.11932834517211,0.0276489066861059
4.97243946418166,0.0358411912661927
5.32455780543387,0.063921218521557
5.22350033279508,0.0283708446382169
4.98024967964739,0.0803396206950673
5.13154583051801,0.00457379454048468
4.98620904516429,0.0686465448692379
5.0651398813352,0.0374131202170016
4.95570867788047,0.0423606125887295
5.18393232021481,0.0641419641539853
5.19989659078419,0.0776231582147693
5.10944381356239,0.00845756825648625
5.07633611094207,0.00271734196691487
5.07509968709201,0.0906768814351198
5.10266141965985,0.0926383376634883
5.13186614494771,0.0538170066278596
5.093465866521,0.0731526401479927
5.28260631486773,0.00501973645563769
5.14884917996824,0.0330296933975172
5.17661370802671,0.090946905601883
5.15511546749622,0.0196867762417892
5.1544643053785,0.0836697748710158
5.13720414135605,0.00934593082628421
5.1225068885833,0.0345088605610968
5.10960994288325,0.0931286646195826
5.11749008670449,0.0242758647889838
5.20304231904447,0.0595765249835578
5.18745413981378,0.0353128536121066
4.98123039957136,0.0349319942572768
5.05871038883924,0.0387938809631843
5.25780436117202,0.0749944778880272
4.98703336343169,0.07663184819656
4.93001576978713,0.0525581790304122
4.97585888020694,0.0502139493571292
5.24663992226124,0.080349114294104
4.9688548501581,0.0516989046039704
5.29689942486584,0.0713496060764154
5.06815985776484,0.0281552309800448
5.4024519585073,0.0987220311287311
5.13978566043079,0.0051990681332148
5.0152038782835,0.0175700608419653
5.13767120428383,0.048420535185203
5.12734032701701,0.014431605483793
5.0554415397346,0.0552004135834405
5.03005191683769,0.060289382311006
4.95783966034651,0.0177640480487948
5.03436382394284,0.0824018120894463
5.12282019015402,0.0383538621560842
4.96325650252402,0.0743004180283275
4.96102153789252,0.0571649225319799
5.24424584116787,0.0853572725680793
5.09809533134103,0.0416466528972315
5.10915520600975,0.065166766702065
5.16990676056594,0.0211324944724423
5.17815706320107,0.0218527777928514
4.97490200679749,0.0529323902341501
5.02203011419624,0.0519812532441337
5.19825677387416,0.0224519125405447
5.09461058303714,0.0482305174776467
5.18635940272361,0.020463730115293
5.12823365628719,0.0806794836306999
5.03955663181841,0.0874471824335536
5.28767074923962,0.079500369369069
5.03314225934446,0.0112740988710058
4.8886308632791,0.0824427987163725
4.96989901177585,0.0211645023387321
5.11228136252612,0.0476643084978594
4.99716752674431,0.0968949762425915
5.04584774840623,0.00339360340481409
5.14495571609586,0.0732803778878202
5.01738850958645,0.0250997508065263
4.9129234906286,0.0851733500828509
5.23640122264624,0.0481954858381402
5.24807413108647,0.0673693652951322
5.11191064491868,0.0654329653791805
5.23789421189576,0.0143042054181119
5.19939287099987,0.0691009171236825
5.21559667773545,0.000179356243172002
4.85455930233002,0.0961042575460516
4.98350929003209,0.0746777098140177
5.10125215165317,0.0120751135800017
5.1957627851516,0.0206206872505676
5.10454436764121,0.051151161707641
5.02974509261549,0.0553932846248015
5.04034583456814,0.0729270642932773
5.13764672912657,0.00600802035250148
5.05218500737101,0.0683489898713612
4.87442245241255,0.0149571370514865
5.20404804497957,0.0805051510913284
5.16053335275501,0.0300354515850794
5.11391690000892,0.0581450003609021
4.98911980073899,0.0628077944262957
5.16801152843982,0.00940576204886856
5.22857967764139,0.0220750771134606
5.232311966829,0.0198372379780603
5.01864031422883,0.0568849626773336
5.03492560237646,0.00712012448618982
5.23462985642254,0.0637917030991622
5.06620985921472,0.00577396801040209
4.97362744994462,0.00110136241872993
5.06935378070921,0.0213717523269263
5.12609016615897,0.0996262725857164
5.08959657978266,0.0675018221990307
4.93840751238167,0.0812501044458758
5.03051705192775,0.0323444979148597
5.04703935235739,0.0680881003436635
5.08917309809476,0.0867879104454028
5.12912860140204,0.016474833417778
4.97149925213307,0.014976103800092
5.19406418316066,0.0385759284881111
4.82206996995956,0.025002138492038
5.04748625215143,0.0557041176785669
5.39670348167419,0.0532122971724203
5.29281596187502,0.0414484370053714
5.07731392979622,0.0334864540247981
5.09330889675766,0.0517389440704488
4.78170135524124,0.0653596075998779
4.95584498159587,0.0544357067805405
4.98728105332702,0.0350590746663269
5.03158919978887,0.00701277047701598
5.05343494936824,0.00880331322556227
5.08328651543707,0.0142670281092041
5.22577605675906,0.0788727998348318
5.14145337045193,0.0381963577864211
5.07073370739818,0.0309521991483193
4.97846183367074,0.0332025072609508
5.01020135823637,0.0244402866502949
4.94313259609044,0.0959989055938202
5.13556548859924,0.0182734981873756
5.0631034001708,0.0674630356542281
5.21211491897702,0.0290635661053029
5.21901093423367,0.070440140227138
5.08783021010458,0.0413351886335382
5.17230578232557,0.0782150056968458
4.83809085097164,0.0417510280558284
5.14933007303625,0.0349760144808533
5.10556436609477,0.0742668056875262
5.03565678372979,0.0468648370926017
5.17276254016906,0.0444525222542049
5.00794712454081,0.0112116861970337
5.1473251497373,0.0192330736629902
5.08617648854852,0.00538881178490502
5.03097118809819,0.0693702105511793
5.20779869519174,0.0710387003861435
5.14176093507558,0.0205989045367909
4.94801165070385,0.0872966718263202
5.00982873141766,0.0746374128371645
5.068309600465,0.0339008745752629
5.06760792806745,0.0662522039368758
5.15801870264113,0.0133354405824164
5.25296506006271,0.0636381373522497
5.18200281076133,0.0958916080498966
5.05837179720402,0.0292250736075976
5.15707180835307,0.0309332177892987
5.02125914208591,0.0525687319012791
4.88764023873955,0.0412233385039329
5.22118888329715,0.0898355519612046
5.03663185983896,0.0413629926056247
5.07190007250756,0.0947948707482666
5.07354102563113,0.0843703702832412
5.00911663286388,0.0315734913213479
5.27530901599675,0.0198344564027551
5.10643946472555,0.0400844142636654
5.13457228429615,0.097156407212597
5.13626742642373,0.0959127079881767
5.08212036918849,0.0499015685399238
5.08111733011901,0.0260456299310023
5.13475470244884,0.0168717742876687
4.9105208273977,0.0425011966751905
5.22550398949534,0.0530912290069745
5.23883590940386,0.0541777663141341
5.21102787926793,0.0479846092659058
5.01994217280298,0.0163984198103204
4.96369915548712,0.0641344138435604
5.15447482466698,0.0658992656021749
4.93901849258691,0.00654211352012002
5.10545569937676,0.0897007678038673
5.13852925039828,0.0401805491801284
5.11027853935957,0.0312963986023833
4.9947198247537,0.094615979946977
4.98042698483914,0.0211727705773015
5.06210868246853,0.0125197584856203
5.06227409932762,0.0475545421830947
5.05708957556635,0.0867152308079575
5.26728083379567,0.0175291844293985
5.1154020940885,0.0577507261910881
5.15908191446215,0.0696956282125809
5.27254229877144,0.0574440558635398
5.3369376854971,0.00423604766216901
5.22706892807037,0.0699305288448073
4.99758244957775,0.00677907943407074
5.25402366649359,0.0163327240050002
5.16546619124711,0.0672220258325718
4.99295024666935,0.0729375520877635
5.33316884189844,0.0435605882245929
5.22726626135409,0.00592042873070131
4.98516419902444,0.0974217348034268
5.01816730480641,0.0720359388378826
5.23461862932891,0.000292819281937362
5.18536854535341,0.0594950708348039
5.22309898864478,0.0251504938614175
5.17230919096619,0.00264215291131276
5.14108035247773,0.0107292272307964
4.91004244424403,0.0959632365629446
4.99855570495129,0.00369632743850001
4.92698800750077,0.0953776067846146
5.00545439310372,0.0326249256587721
5.0519848568365,0.0712729458830559
4.87950439564884,0.0284935253752083
5.22211672272533,0.0207640946422263
5.00578864477575,0.0204665371650696
5.05203961860389,0.06556323084203
5.12555132620037,0.0334901071876841
4.97905277181417,0.0584119068344267
5.15807075891644,0.0688082939017223
5.33505057450384,0.0985675078291086
5.08644716348499,0.0219086900965175
5.01400673296303,0.0999157148482173
5.16171961091459,0.0353052258504372
5.16276831738651,0.0609334011703044
4.94398262817413,0.0964740819638275
4.97279856353998,0.0721499655324509
5.02579060383141,0.0976761456586006
5.08967094589025,0.0768077980724122
5.15973843168467,0.0470857966627651
5.10872087907046,0.0461611439736185
5.10324324015528,0.0246107733943051
5.11137638241053,0.00336276195469676
5.13549139723182,0.0541614737040348
4.95280498638749,0.0818471045141331
5.20222928840667,0.0658407219194137
5.17336144577712,0.0575251709579465
5.06429832894355,0.0360778463735416
5.20487031899393,0.0638993704590547
5.06114291027188,0.0505932209006446
4.90892778616399,0.0305653588714323
4.8502254486084,0.0431525581782637
5.13212522026151,0.0406954751654487
5.08922138251364,0.0613973525949918
5.23684304673225,0.0402674537049412
5.11246034875512,0.0949742978622261
5.29082247056067,0.0689592230226665
4.97198388446122,0.0884083310266304
5.25439407210797,0.0661889480879188
5.1399795152247,0.0899088977415214
4.98025541193783,0.00677196706418037
5.16714191064239,0.0506637379494395
5.03820327110589,0.0452511408364717
5.0248601892963,0.0464410428550401
5.25475759059191,0.0422907441726093
5.10070040356368,0.0027262622564237
5.16260609030724,0.0920639250406801
5.0608957093209,0.00386994898402637
4.94547112844884,0.0423694086401243
5.12706939131021,0.00741322373945774
5.21233649458736,0.0906987910175197
5.14290095772594,0.0410384940729864
5.11685220524669,0.037126310691419
5.21471294108778,0.0811551242290749
5.04052974749357,0.0507484032556409
5.10144573636353,0.0724034432094998
5.1850321656093,0.0788332657236666
5.10227805934846,0.0394197955676212
5.11053359135985,0.0705344342404581
5.01216676086187,0.0770373190660303
5.08856147993356,0.0212630121976005
5.09306431747973,0.0378132293138478
5.13016578741372,0.0273892410221785
5.00491211656481,0.0160617772310534
5.11591634247452,0.00583740708929881
5.23104096762836,0.0241917916005718
5.22081207018346,0.0745520458918811
5.19830696284771,0.0926221248229977
4.86476629041135,0.0888995068223215
5.00946647953242,0.0543871562570732
4.92848634254187,0.0952550726142016
5.13305204920471,0.00693327613496919
5.10168997105211,0.0641948591662533
5.20462133921683,0.0858292992083252
5.08216079324484,0.0405742537131779
5.25824805255979,0.0732008380795302
5.09241433348507,0.05224719096445
4.96597501449287,0.0356600089655155
5.26219182182103,0.0565718262027852
5.0183109100908,0.0945317413349711
5.08400794118643,0.0715307944867245
4.8660617461428,0.0812603169532409
4.96451099868864,0.0200201265990261
4.94276990648359,0.0603962304309
5.11290813330561,0.00769417546464268
5.0704037444666,0.0757564031465794
5.30907328240573,0.00185117390032818
5.16782550141215,0.0575992717412879
5.20306957885623,0.00510091160669912
4.99548276420683,0.0185787539812603
5.157136102207,0.067673335243505
5.30761809553951,0.0470601992758413
5.09610883891582,0.0520874521117669
5.04565855953842,0.0213761972741446
5.11508737690747,0.0989979986172296
5.06967207416892,0.0551564835918903
5.1368392072618,0.0556223481177671
5.1235975837335,0.0492895015050765
4.87833098508418,0.0180963902589415
5.19446062855422,0.0558204348281324
5.19544647075236,0.0601292929364838
4.98371629044414,0.00410024430047073
5.19017355050892,0.0145902928803512
4.95704790577292,0.0162783124202672
5.05740510765463,0.0929269826359098
5.18814585637301,0.0320181564844848
4.93662566877902,0.00600958075232416
4.98521032277495,0.0425513408004257
4.84795595053583,0.0872238599235127
5.00904620625079,0.063072773565203
5.03679049666971,0.0413892001966962
5.06361667532474,0.017982737068353
5.16542339231819,0.00793987833230236
5.06115803029388,0.070818718157275
5.13464072719216,0.0593492035085994
5.16025661956519,0.0836434998913216
5.22191239986569,0.0555478018154716
5.10279660578817,0.0182999078850283
4.86277266871184,0.0613562326059567
5.18333011306822,0.0785720645781582
4.85999851487577,0.0781591173497569
5.07832425180823,0.0842427361892808
5.07758186664432,0.0636727051014594
5.12761659920216,0.0534437775237109
5.0903730140999,0.0863849769750864
5.12988615315408,0.0756961756084973
5.04869681317359,0.0768164638297488
5.08544965647161,0.00347788378278846
5.11916254181415,0.0531512104169725
5.03653307911009,0.0784831931142467
5.0920178135857,0.0103808020016602
5.03213317599148,0.00693798227558773
4.98052328824997,0.0109575176574497
4.95467051398009,0.00479217470921167
4.97339972760528,0.0999672387161734
5.07096892688423,0.0384584543589108
5.01030475366861,0.0162691813900979
5.01821374520659,0.0389086672672203
4.85320574138314,0.0359201610808153
5.16908853314817,0.028094300564633
4.95830202940851,0.0397603156349646
5.07266990840435,0.0941638260881774
4.9964598659426,0.0174608190184227
5.1590136019513,0.0740858393078803
5.20509614609182,0.0825174594589324
5.13281667605042,0.067640928597303
5.14726552180946,0.00645790110515865
5.20223263185471,0.012536719509014
4.9451009137556,0.00295244276905926
5.03137225750834,0.0151165939303901
5.05697250366211,0.0706878795425165
4.8410178674385,0.00657940134771007
5.10178150143474,0.0278173095490324
5.26986335869879,0.0743240445128537
5.16651859972626,0.0514772658510347
4.94786424562335,0.0639708173528453
5.15009492170066,0.0474370570021074
5.00498687848449,0.0114592663925901
5.08811474312097,0.0226690903051265
5.13820694293827,0.0474356686690012
5.00894074328244,0.031159508530612
5.24130995385349,0.0653588242268386
5.03856431692839,0.0204797899417573
5.11924583464861,0.079415766118724
5.00393407419324,0.0722592246683051
5.04837763961405,0.0820494117499972
4.94359512813389,0.0573677308124863
5.09767109062523,0.0532347162449645
5.17725435085595,0.021692486573401
4.99982859939337,0.0403285183360875
4.98948952183127,0.053687416189848
4.96271709445864,0.0624045431128817
5.15836988110095,0.0805794388718741
5.11012791655958,0.0180280467812057
5.04647224210203,0.0109195044821666
5.21889881696552,0.0610529551286607
5.16421459149569,0.0399994310153158
5.1312146987766,0.0200991746572203
5.14588239602745,0.0319266682355162
5.15133190434426,0.0101909684933066
5.16679072286934,0.0910479985784134
5.20155936479568,0.0702586377828371
5.10329831391573,0.0602053576523147
4.84232558403164,0.0557054119021529
5.13444030657411,0.0710748209822709
5.10163782164454,0.0234746287589411
5.2041635941714,0.0168519304851182
5.05978713743389,0.00460863432792902
5.12517031282187,0.0629974876560349
5.32735047861934,0.0572164683785052
5.07984944153577,0.0214396076401071
5.28818275779486,0.0668502128103947
5.11400941293687,0.0492490892168318
5.04511492792517,0.00339258164624479
5.09066637139767,0.0614055960905873
5.0770959071815,0.0356095141373842
5.13323539402336,0.0571923913519203
5.05389504600316,0.0852948961072091
5.15776308253407,0.0318811277748772
5.21158844232559,0.0203817010507565
4.9866722105071,0.0649558475793093
5.20094623789191,0.0307885291448295
5.02877196762711,0.0592698406319832
4.98974582180381,0.00385714047010577
5.19092218019068,0.0555682537636191
5.07963323965669,0.0583845968439736
5.08458571974188,0.0366980953772682
5.07025298196822,0.063082298264689
5.23262984585017,0.0905080215977536
5.26248874142766,0.0974319456496842
5.10312519036233,0.0116895842985816
5.27919020038098,0.0118184204301661
5.21807543933392,0.0581481922526974
4.88890605047345,0.0700807091004192
5.07545967120677,0.00271734445804039
5.06218436639756,0.0132626999997338
5.06000523455441,0.0668733514697077
5.18622748088092,0.0824600275173468
5.31278873793781,0.0165050585683097
5.12639753520489,0.0566892429274324
4.98641154263169,0.0748268331820725
5.09914927650243,0.052112524247546
4.97795073315501,0.0546576349969978
4.9435445247218,0.025381034266915
5.20174076315016,0.0670138689779334
4.84212538227439,0.0973964962280158
4.97280634939671,0.0448072220612357
5.21304243244231,0.0321372874238595
5.16239782329649,0.0465817469719925
5.08325821720064,0.0338891512576982
5.02052340656519,0.0381259848180173
5.19497287459671,0.0530106987097039
5.28925081249326,0.015647378075287
5.12691549025476,0.00887204973672695
5.22804736159742,0.0220588763753522
4.96507563162595,0.0236700791411897
5.14872313011438,0.0265597367916754
4.99705539550632,0.0126740476855831
5.07992377970368,0.0340382377679038
5.31515242066234,0.0912764361693021
5.23512513376772,0.0240312875120772
5.0537946075201,0.0898682166335671
4.97819387819618,0.0728988212311217
5.11624152306467,0.0117187748819836
5.0156046403572,0.00825513543437761
5.19137352705002,0.079877624497966
5.07368388120085,0.0084959953842958
5.08511217311025,0.0327876628272783
5.15669170767069,0.0483765551400186
4.86618519295007,0.0244441915200895
5.07869425229728,0.0507973166898674
5.02492451108992,0.073754383503104
5.14062834903598,0.0519975127070618
5.15500119421631,0.0011943773445644
4.93961593601853,0.0515229403281863
5.01152861397713,0.0919894776903396
5.18252695910633,0.023273268295636
5.14762843027711,0.0799058265428965
5.12849145568907,0.0894357322174599
5.0331352557987,0.0410066971387026
5.077637238428,0.0624906279719992
5.23117114324123,0.00839095518552657
5.1544948015362,0.0290692082093207
5.00524338334799,0.0320256609604463
5.12078954838216,0.0212098729859402
5.19274755381048,0.0975745376468256
5.00975395087153,0.0717626721741746
4.95720370672643,0.0368528382532904
4.94244605768472,0.0470343110426867
5.08528080768883,0.0852983136307373
4.9358333973214,0.0782377339150901
4.97424334287643,0.0855388300338742
4.89793765824288,0.0119984311377399
4.98368484899402,0.0076839440687495
5.09474827442318,0.00825378523091569
5.2994952397421,0.02042565098595
4.94033811148256,0.0974482863526713
5.17279336228967,0.0200784842544079
5.11036151088774,0.012131101568686
5.08565863128752,0.0225105175375404
5.17413455061615,0.0703487011544492
5.18728937953711,0.0255534856130959
5.03780188970268,0.0769839234588572
4.97251561377198,0.0757617055453723
4.84595076180995,0.0709894919345535
5.09438258595765,0.0383636654509623
5.16532591544092,0.0209486530912768
4.91009694524109,0.0637100586716848
5.06430029403418,0.029672149333491
5.24660766124725,0.0926068815373933
4.8183432361111,0.0366241485802599
5.01206446439028,0.0520457156250718
5.34715511836112,0.0697770474867054
5.00933616422117,0.0325601762375181
4.94769538752735,0.0734702611865146
5.17494483850896,0.00927602204657596
4.90763464942575,0.0760987187322542
5.32679381314665,0.0301128163507034
5.09388858918101,0.08562920536429
5.11940745636821,0.0310353171720035
5.18224277999252,0.0952292010064584
4.89825415890664,0.0194407243838528
5.00743558164686,0.0296857011631095
5.13215704355389,0.0367763343958281
5.09907000232488,0.0547589448114243
5.06519845221192,0.0523629274363699
4.85673394054174,0.0769513436348177
4.98484021052718,0.0798651673477764
5.12812106870115,0.0451490729995712
5.00162788201123,0.0691156821148988
5.13727405574173,0.0975291670067646
5.15780025161803,0.0990103015285246
5.08343066554517,0.0191750786365494
5.02116682007909,0.048326155541603
5.0595302740112,0.0672139764723578
4.97581744100899,0.0531076586525856
4.96731033083051,0.0620956803648003
4.80967390350997,0.0743332765761275
5.11832868214697,0.0894544789288565
4.95916905812919,0.0536530646062499
5.14299952890724,0.0739621233697951
5.02450365573168,0.04015184540029
5.06657464895397,0.00697871658401539
5.1219895016402,0.0884769106208472
5.09046921972185,0.0206877016356177
5.02981057856232,0.0197989977589224
5.11246517300606,0.0873788877111483
5.11142452713102,0.0359639828650478
4.97273657470942,0.0104710272147743
5.17611089162529,0.0276008599554745
5.18059012014419,0.0625755076698571
5.22635440342128,0.0514406238763421
4.83367928303778,0.0915090547781423
4.99308436177671,0.0475938140692707
5.09833075571805,0.0402462926474731
5.2043264079839,0.0984416177612228
5.09644940495491,0.0271156432184574
4.99974536243826,0.065087785513402
5.1998649770394,0.00195518556730878
5.01345157623291,0.0117073358855375
5.05776446312666,0.0088148019562011
5.11893720366061,0.0962107164750838
5.07273692637682,0.0854043061781029
5.08200423326343,0.0478371052708049
5.1681064022705,0.0210084531838968
5.06027169059962,0.0282296735483003
5.26688935700804,0.093776035287938
5.09505388326943,0.0152706252435255
4.97045374941081,0.0783932054314418
5.02231081016362,0.0620983462841833
5.15244511887431,0.0829769687479534
5.07758500985801,0.0423700975267804
5.27369046583772,0.071081347392175
5.24031071458012,0.0408645054593251
5.01173982862383,0.016223165584015
5.12068802025169,0.0442888149265386
5.00021265819669,0.0608865469066115
5.20867085084319,0.0860570027897598
5.19064853899181,0.00470513226049363
4.93512859568,0.0564163580494812
5.15161686576903,0.000641578746858329
4.98320180457085,0.0337984984744084
4.9467393849045,0.0101784043513682
5.33927675802261,0.0529385028456284
4.92791859898716,0.0521609602922055
5.11799226049334,0.0600561399740549
5.07018231786788,0.0719440324922349
5.28052701149136,0.0940003974715689
5.28978795744479,0.0898588431873755
5.14209248591214,0.0135800332265683
5.10995656717569,0.00391718248023043
5.28116210829467,0.083443292521526
5.07434902247041,0.0932853218498035
4.96711541432887,0.06892820436956
5.07865261286497,0.0379535441388335
4.96539139188826,0.0838946355639374
5.18706726375967,0.0854820377140086
5.06515253335238,0.0459402292669662
5.06969427224249,0.0379192722306279
4.9942041374743,0.0528233870549037
4.96723159216344,0.0584335969942122
4.94955101516098,0.0966576172632063
5.23258461616933,0.0323954235662329
5.29765862505883,0.0561130043619853
5.14773212838918,0.0185083548746316
5.28543177060783,0.0964674878280478
5.12666834518313,0.0234889749582772
4.99504139181226,0.0672026375783323
5.03925101831555,0.0289654924816283
5.16537104733288,0.091196004517327
4.90338596049696,0.0714699979525273
5.02225918695331,0.0470019401968242
4.96518114581704,0.0360987704825622
5.06465661805123,0.0343378207339802
5.05983605049551,0.0777757237272434
5.09431203361601,0.0783431997921298
5.17612605821341,0.0773218909123505
4.91787588689476,0.0795548675826101
5.11300800833851,0.0511024435114891
5.0707699963823,0.0196806280229351
5.06579456850886,0.0500990933359073
5.11863741092384,0.0260132189233104
5.02628455404192,0.085151772274731
5.1803866494447,0.041584836055752
5.0781201152131,0.0390189687770013
5.15320926904678,0.0871663802134437
4.98290339950472,0.0686129471784689
5.0832653651014,0.0365063372794143
5.08430113084614,0.0135029281599648
5.27502459473908,0.0493747148947596
5.16699459403753,0.0216550278483103
5.08007397409528,0.0346986338678477
4.94748126715422,0.0176062707468549
5.21962210070342,0.09342534727109
5.22929089143872,0.0445379568627651
5.28397450223565,0.0695565099088018
4.90292710717767,0.0196965627961143
4.99725053086877,0.0162794199427507
5.09974210057408,0.068157658802722
5.01509606838226,0.0128790807093706
5.03820040263236,0.0984846111213198
4.88822050392628,0.0956851567618209
4.99418280553073,0.061774606002948
4.73161828704178,0.0119724376899368
5.03991133533418,0.0467127884110505
5.29885564465076,0.0698896889933494
5.00777359586209,0.07661305244386
5.16737696714699,0.0591341269707186
5.25828892365098,0.0993840921884628
5.05547915119678,0.0289960307766624
5.15004406217486,0.0263757513222211
4.93226033169776,0.0373697941875681
5.19476051442325,0.0679423098950931
5.18995422869921,0.00782394877188164
5.09806843940169,0.0248273787602997
5.02512119244784,0.0165743828265779
5.0408782530576,0.0536403772930498
5.06093103904277,0.0436184626861778
5.0692061893642,0.03451526465114
5.30583130661398,0.0983937281303273
5.19567297771573,0.0157209429272962
4.89012439735234,0.0765971445437508
5.12918822467327,0.000388149726690656
5.18207870889455,0.035731753147517
5.06689936388284,0.0804020036379614
5.12634861748666,0.085163668376838
4.98662105761468,0.0367513156859109
4.86599432770163,0.0234773024331103
5.16620502341539,0.0707912933520145
5.01195594202727,0.000330372759589359
4.987634094432,0.0416094136497005
5.05573787726462,0.0444622916810298
5.0088650546968,0.0465015093797314
5.04356741439551,0.0377856071121805
5.25831542443484,0.0620279159899946
4.88085677381605,0.0898430049525327
5.17271148972213,0.0351571830451256
5.03893756773323,0.0905703402459164
5.17765048891306,0.0386869736581836
5.07954350207001,0.0963835647707576
5.098417843692,0.0900070243005722
5.07411118131131,0.0268467358415325
5.07752920966595,0.00652561760485337
5.00603538472205,0.0834263794291248
4.92864037398249,0.0136089988682668
4.99476410448551,0.055508665129488
5.17598339822143,0.0944530415382978
4.88576428033412,0.0293026275470805
5.15523544512689,0.0260300392412427
4.94384873658419,0.0758328411730078
4.99623560346663,0.0978090188507732
4.96237271465361,0.086538507347627
4.94217696134001,0.0220158303355138
5.29054628685117,0.0607727247723808
5.28564933687449,0.0344881705160196
5.23654707241803,0.00663476888993131
5.08591373916715,0.0415386168516489
5.05829869769514,0.0683597784800911
5.25975727941841,0.0968516639643342
4.96246959548444,0.0350023436918239
5.27626700233668,0.0399779017857282
5.11397760827094,0.030877792993599
5.08428415283561,0.00637665348161054
5.06400721613318,0.0404512049977486
5.19370084162802,0.0474559811135107
5.03686523064971,0.0883598990925085
5.08531983010471,0.00918007717146985
5.12520551681519,0.0662229379823795
5.12593757361174,0.0318545411706941
5.00241721048951,0.0174382388262462
5.13451163191348,0.0260856534363745
